1674138243.269728,216,587
1674138277.4288218,216,587
1674138294.3456926,216,587
1674138408.1771688,217,587
1674138492.7243989,215,587
1674138581.3123918,216,587
1674138592.7724497,216,587
1674138880.0842674,221,587
1674138929.051235,220,587
1674138972.341056,222,587
1674141883.1337745,260,587
