FR_MTP_ANTI,58.81276150627615,0.591143020682913 
FR_MTP_COME,22.48062015503876,0.0 
FR_MTP_CORU,8.508522727272727,0.3210981407800375 
FR_MTP_EURO,78.10919055649242,0.16018849234370738 
FR_MTP_FOCH,4.890350877192983,1.2294400254745421 
FR_MTP_GAMB,67.33870967741936,0.5119927659743986 
FR_MTP_GARE,48.932926829268276,1.4210854715202004e-14 
FR_MTP_TRIA,51.80619266055045,0.595198953326454 
FR_MTP_ARCT,16.34722222222222,0.4777050978311068 
FR_MTP_PITO,60.679301533219764,1.9896322650929925 
FR_MTP_CIRC,48.75,0.0 
FR_MTP_SABI,88.00795053003533,0.26409586446778893 
FR_MTP_GARC,72.48417721518985,0.11734491277049833 
FR_MTP_MOSS,98.14285714285712,0.1428571428571459 
FR_STJ_SJLC,6.206896551724139,8.881784197001252e-16 
FR_MTP_MEDC,83.1372549019608,1.4210854715202004e-14 
FR_MTP_OCCI,82.63556618819776,0.18595253295631473 
FR_MTP_GA109,90.82568807339452,1.4210854715202004e-14 
FR_MTP_GA250,86.40000000000002,1.4210854715202004e-14 
FR_CAS_CDGA,99.59134615384613,0.25326090752049996 
FR_MTP_ARCE,41.19565217391303,1.195652173913044 
FR_MTP_POLY,69.92739403453689,0.7676715112716307 
Moyenne globale=58.41866280502768 
